WELL NAME,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),KLOGH (MD),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),LITHOTYPE
15/9-19 A,3849.4716,0.044647000000000006,0.0,0.0,57.7055,0.25246199999999996,0.8,2.63,0.0209752,1.0,0.1778,116.9972,0.250942,F-MOUTHBAR
15/9-19 A,3849.6240000000003,0.045401,0.0,0.0,158.8255,0.238548,0.8,2.63,0.0209746,1.0,0.1913,117.0007,0.189718,F-MOUTHBAR
15/9-19 A,3849.7764,0.045665,0.0,0.0,23.3841,0.191781,0.8,2.63,0.0209741,1.0,0.2397,117.0043,0.240592,F-MOUTHBAR
15/9-19 A,3849.9288,0.045607999999999996,0.0,0.0,30.5297,0.167854,0.8,2.63,0.020973500000000003,1.0,0.2749,117.0079,0.206456,F-MOUTHBAR
15/9-19 A,3850.0812,0.034446,1.0,0.0,0.1,0.063378,0.8,2.71,0.020973,0.0,0.5594,117.0115,0.215612,F-MOUTHBAR
15/9-19 A,3850.2336,0.027920999999999998,1.0,0.0,0.1,0.034145,0.8,2.71,0.020972400000000002,0.0,0.8519,117.0151,0.213466,F-MOUTHBAR
15/9-19 A,3850.386,0.036497,1.0,0.0,0.1,0.101826,0.8,2.71,0.0209719,0.0,0.3681,117.0186,0.196777,F-MOUTHBAR
15/9-19 A,3850.5384,0.042493,0.0,0.0,15.5685,0.176797,0.8,2.65,0.0209714,1.0,0.2445,117.0222,0.246903,F-MOUTHBAR
15/9-19 A,3850.6908,0.045626,0.0,0.0,27.3828,0.21600300000000003,0.8,2.65,0.0209708,1.0,0.2146,117.0258,0.25450500000000004,F-MOUTHBAR
15/9-19 A,3850.8432,0.047547000000000006,0.0,0.0,53.8524,0.23451100000000002,0.8,2.65,0.0209703,1.0,0.2059,117.0294,0.23831999999999998,F-MOUTHBAR
15/9-19 A,3850.9956,0.048927,0.0,0.0,64.8464,0.24326399999999998,0.8,2.65,0.0209697,1.0,0.204,117.0329,0.237136,F-MOUTHBAR
15/9-19 A,3851.1479999999997,0.049691,0.0,0.0,82.8129,0.239447,0.8,2.65,0.0209692,1.0,0.2107,117.0365,0.221942,F-MOUTHBAR
15/9-19 A,3851.3004,0.049578,0.0,0.0,28.0854,0.216308,0.8,2.65,0.0209687,1.0,0.2331,117.0401,0.25355300000000003,F-MOUTHBAR
15/9-19 A,3851.4528,0.050778,0.0,0.0,39.1227,0.21944699999999998,0.8,2.65,0.0209681,1.0,0.2355,117.0437,0.24035,F-MOUTHBAR
15/9-19 A,3851.6052,0.051075999999999996,0.0,0.0,18.8841,0.23188499999999998,0.8,2.65,0.0209676,1.0,0.2242,117.0472,0.286553,F-MOUTHBAR
15/9-19 A,3851.7576,0.048843,0.0,0.0,56.4312,0.232933,0.8,2.65,0.020967,1.0,0.2135,117.0508,0.23465999999999998,F-MOUTHBAR
15/9-19 A,3851.91,0.045606,0.0,0.0,40.4925,0.22866599999999998,0.8,2.65,0.0209665,1.0,0.2021,117.0544,0.246883,F-MOUTHBAR
15/9-19 A,3852.0624,0.042804,0.0,0.0,16.950199999999995,0.220034,0.8,2.65,0.020966,1.0,0.1963,117.05799999999999,0.281233,F-MOUTHBAR
15/9-19 A,3852.2148,0.039772,0.0,0.0,10.5895,0.187157,0.8,2.65,0.020965400000000002,1.0,0.2145,117.0615,0.27470900000000004,F-MOUTHBAR
15/9-19 A,3852.3672,0.039631,0.0,0.0,45.0649,0.19618,0.8,2.65,0.0209649,1.0,0.2037,117.0651,0.21284499999999998,F-MOUTHBAR
15/9-19 A,3852.5196,0.038943,0.0,0.0,49.9957,0.199447,0.8,2.65,0.0209643,1.0,0.1968,117.0687,0.210738,F-MOUTHBAR
15/9-19 A,3852.672,0.038891,0.0,0.0,49.0884,0.21666,0.8,2.65,0.0209638,1.0,0.1802,117.0723,0.22692199999999998,F-MOUTHBAR
15/9-19 A,3852.8244,0.04036,0.0,0.0,66.0345,0.222536,0.8,2.65,0.020963299999999997,1.0,0.1817,117.0758,0.217835,F-MOUTHBAR
15/9-19 A,3852.9768,0.045925,0.0,0.0,84.97799999999998,0.22303299999999998,0.8,2.65,0.0209627,1.0,0.207,117.0794,0.206107,F-MOUTHBAR
15/9-19 A,3853.1292,0.053690999999999996,0.0,0.0,24.0871,0.20166800000000001,0.8,2.65,0.0209622,1.0,0.2695,117.083,0.24795100000000003,F-MOUTHBAR
15/9-19 A,3853.2816,0.062582,0.0,0.0,15.5518,0.190315,0.8,2.65,0.020961599999999997,1.0,0.3384,117.0866,0.258971,F-MOUTHBAR
15/9-19 A,3853.434,0.067493,0.0,0.0,5.5667,0.16981099999999996,0.8,2.65,0.0209611,1.0,0.4111,117.0901,0.29031999999999997,F-MOUTHBAR
15/9-19 A,3853.5864,0.068905,0.0,0.0,9.7192,0.170268,0.8,2.65,0.0209605,1.0,0.4204,117.0937,0.263835,F-MOUTHBAR
15/9-19 A,3853.7388,0.063722,1.0,0.0,0.1,0.160352,0.8,2.71,0.02096,0.0,0.4165,117.0973,0.266922,F-MOUTHBAR
15/9-19 A,3853.8912,0.050273000000000005,1.0,0.0,0.1,0.10375799999999999,0.8,2.71,0.0209595,0.0,0.5203,117.1009,0.262883,F-MOUTHBAR
15/9-19 A,3854.0436,0.039327,1.0,0.0,0.1,0.07446,0.8,2.71,0.020958900000000003,0.0,0.5847,117.1044,0.22527199999999997,F-MOUTHBAR
15/9-19 A,3854.196,0.006551,1.0,0.0,0.1,0.006551,0.8,2.71,0.020958400000000002,0.0,1.0,117.10799999999999,0.203476,F-MOUTHBAR
15/9-19 A,3854.3484,0.007847,1.0,0.0,0.1,0.007847,0.8,2.71,0.0209578,0.0,1.0,117.1116,0.18332,F-MOUTHBAR
15/9-19 A,3854.5008,0.0015869999999999999,1.0,0.0,0.1,0.0015869999999999999,0.8,2.71,0.020957299999999998,0.0,1.0,117.1152,0.213123,F-MOUTHBAR
15/9-19 A,3854.6532,0.0,1.0,0.0,0.1,0.0,0.8,2.71,0.020956799999999998,0.0,1.0,117.1188,0.232408,F-MOUTHBAR
15/9-19 A,3854.8056,0.0,1.0,0.0,0.1,0.0,0.8,2.71,0.0209562,0.0,1.0,117.1223,0.305854,F-MOUTHBAR
15/9-19 A,3854.958,0.038919999999999996,1.0,0.0,0.1,0.074036,0.8,2.71,0.0209557,0.0,0.5505,117.1259,0.431019,F-MOUTHBAR
15/9-19 A,3855.1104,0.047263,0.0,0.0,10.5,0.148396,0.8,2.65,0.020955099999999997,1.0,0.3283,117.1295,0.481922,F-MOUTHBAR
15/9-19 A,3855.2628,0.050033999999999995,0.0,0.0,12.1,0.183143,0.8,2.65,0.0209546,1.0,0.2802,117.1331,0.42998100000000006,F-MOUTHBAR
15/9-19 A,3855.4152,0.044527,0.0,0.0,4.0,0.134248,0.8,2.65,0.0209541,1.0,0.3462,117.1366,0.422029,F-TIDAL BAR
15/9-19 A,3855.5676,0.034792000000000003,1.0,0.0,0.1,0.07207999999999999,0.8,2.71,0.0209535,0.0,0.5539999999999999,117.1402,0.360971,F-TIDAL BAR
15/9-19 A,3855.72,0.026849,1.0,0.0,0.1,0.039916,0.8,2.71,0.020953,0.0,0.8226,117.1438,0.33664099999999997,F-TIDAL BAR
15/9-19 A,3855.8724,0.0,1.0,0.0,0.1,0.0,0.8,2.71,0.0209524,0.0,1.0,117.1474,0.246544,F-TIDAL BAR
15/9-19 A,3856.0248,0.0,1.0,0.0,0.1,0.0,0.8,2.71,0.0209519,0.0,1.0,117.1509,0.231825,F-TIDAL BAR
15/9-19 A,3856.1772,0.029691000000000002,1.0,0.0,0.1,0.066622,0.8,2.71,0.020951400000000002,0.0,0.5027,117.1545,0.198505,F-TIDAL BAR
15/9-19 A,3856.3296,0.03356,1.0,0.0,0.1,0.082661,0.8,2.71,0.0209508,0.0,0.4268,117.1581,0.26309699999999997,F-TIDAL BAR
15/9-19 A,3856.482,0.040935,0.0,0.0,6.8021,0.14188399999999998,0.8,2.65,0.020950299999999998,1.0,0.2977,117.1617,0.255825,F-TIDAL BAR
15/9-19 A,3856.6344,0.044329,0.0,0.0,9.221800000000002,0.175018,0.8,2.65,0.0209497,1.0,0.2596,117.1652,0.270592,F-TIDAL BAR
15/9-19 A,3856.7868,0.044483999999999996,0.0,0.0,17.8993,0.181596,0.8,2.65,0.0209492,1.0,0.2507,117.1688,0.244437,F-TIDAL BAR
15/9-19 A,3856.9392,0.044876,0.0,0.0,14.2327,0.204235,0.8,2.65,0.0209487,1.0,0.2258,117.1724,0.275621,F-TIDAL BAR
15/9-19 A,3857.0916,0.044327,0.0,0.0,26.9867,0.21685,0.8,2.65,0.0209481,1.0,0.2066,117.176,0.255961,F-TIDAL BAR
15/9-19 A,3857.244,0.04294,0.0,0.0,21.3579,0.205429,0.8,2.65,0.0209476,1.0,0.2095,117.1795,0.25709699999999996,F-TIDAL BAR
15/9-19 A,3857.3964,0.043873,0.0,0.0,41.9432,0.208317,0.8,2.65,0.020947,1.0,0.2108,117.1831,0.227097,F-TIDAL BAR
15/9-19 A,3857.5488,0.045708,0.0,0.0,31.6676,0.21076599999999998,0.8,2.65,0.0209465,1.0,0.2172,117.1867,0.242835,F-TIDAL BAR
15/9-19 A,3857.7012,0.044884,0.0,0.0,69.08,0.193582,0.8,2.65,0.020946,1.0,0.2339,117.1903,0.189922,F-TIDAL BAR
15/9-19 A,3857.8536,0.042354,0.0,0.0,66.4277,0.19835899999999998,0.8,2.65,0.0209454,1.0,0.21600000000000003,117.1938,0.19605799999999998,F-TIDAL BAR
15/9-19 A,3858.006,0.036775,0.0,0.0,44.5782,0.183303,0.8,2.65,0.020944900000000002,1.0,0.2028,117.1974,0.201922,F-TIDAL BAR
15/9-19 A,3858.1584,0.033825,0.0,0.0,77.9693,0.185397,0.8,2.65,0.0209443,1.0,0.1871,117.20100000000001,0.176806,F-TIDAL BAR
15/9-19 A,3858.3108,0.035049000000000004,0.0,0.0,42.632,0.181098,0.8,2.65,0.0209438,1.0,0.2001,117.20460000000004,0.20211700000000002,F-TIDAL BAR
15/9-19 A,3858.4632,0.038979,0.0,0.0,76.8202,0.176235,0.8,2.65,0.020943299999999998,1.0,0.2275,117.2082,0.169379,F-TIDAL BAR
15/9-19 A,3858.6156,0.042019,0.0,0.0,58.3374,0.17406300000000002,0.8,2.65,0.0209427,1.0,0.2476,117.2117,0.180728,F-TIDAL BAR
15/9-19 A,3858.768,0.042366,0.0,0.0,108.3208,0.18600999999999998,0.8,2.65,0.0209422,1.0,0.2326,117.21530000000004,0.16148499999999996,F-TIDAL BAR
15/9-19 A,3858.9204,0.037087,0.0,0.0,95.7997,0.168157,0.8,2.65,0.0209416,1.0,0.2238,117.2189,0.151544,F-TIDAL BAR
15/9-19 A,3859.0728,0.031439,0.0,0.0,140.9526,0.165955,0.8,2.65,0.020941099999999997,1.0,0.1921,117.2225,0.130951,F-TIDAL BAR
15/9-19 A,3859.2252,0.0284,0.0,0.0,86.56709999999998,0.160023,0.8,2.65,0.020940599999999997,1.0,0.1813,117.22600000000004,0.149204,F-TIDAL BAR
15/9-19 A,3859.3776,0.030962,0.0,0.0,72.92879999999998,0.163769,0.8,2.65,0.02094,1.0,0.1937,117.2296,0.160806,F-TIDAL BAR
15/9-19 A,3859.53,0.036028,0.0,0.0,54.4206,0.187197,0.8,2.65,0.0209395,1.0,0.1973,117.2332,0.195757,F-TIDAL BAR
15/9-19 A,3859.6824,0.036449,0.0,0.0,25.6215,0.18322,0.8,2.65,0.0209389,1.0,0.2045,117.2368,0.228573,F-TIDAL BAR
15/9-19 A,3859.8348,0.034277999999999996,0.0,0.0,87.3584,0.21845,0.8,2.65,0.020938400000000003,1.0,0.1576,117.2403,0.200699,F-TIDAL CHANNEL
15/9-19 A,3859.9872,0.028413,0.0,0.0,488.14599999999996,0.22706500000000002,0.8,2.65,0.020937900000000002,1.0,0.1237,117.2439,0.12533,F-TIDAL CHANNEL
15/9-19 A,3860.1396,0.02333,0.0,0.0,1126.9084,0.22283000000000003,0.8,2.65,0.0209373,1.0,0.1028,117.2475,0.081194,F-TIDAL CHANNEL
15/9-19 A,3860.292,0.020516999999999997,0.0,0.0,1527.7572,0.21443600000000002,0.8,2.65,0.0209368,1.0,0.0936,117.2511,0.059049000000000004,F-TIDAL CHANNEL
15/9-19 A,3860.4444,0.019053,0.0,0.0,1884.4911,0.20658400000000002,0.8,2.65,0.0209362,1.0,0.08999999999999997,117.2546,0.041942,F-TIDAL CHANNEL
15/9-19 A,3860.5968,0.019002,0.0,0.0,1934.7318,0.21222800000000003,0.8,2.65,0.0209357,1.0,0.0874,117.2582,0.045689,F-TIDAL CHANNEL
15/9-19 A,3860.7492,0.020165,0.0,0.0,3481.5356,0.213135,0.8,2.65,0.0209352,1.0,0.0918,117.2618,0.041411,F-TIDAL CHANNEL
15/9-19 A,3860.9016,0.022304,0.0,0.0,4454.3374,0.213034,0.8,2.65,0.020934599999999998,1.0,0.1014,117.26540000000004,0.037133,F-TIDAL CHANNEL
15/9-19 A,3861.054,0.024128999999999998,0.0,0.0,2457.0132,0.21076199999999998,0.8,2.65,0.020934099999999997,1.0,0.1115,117.2689,0.032854,F-TIDAL CHANNEL
15/9-19 A,3861.2064,0.024534999999999998,0.0,0.0,2310.4255,0.206844,0.8,2.65,0.0209335,1.0,0.1155,117.2725,0.03234,F-TIDAL CHANNEL
15/9-19 A,3861.3588,0.024638999999999998,0.0,0.0,2217.0583,0.224581,0.8,2.65,0.020933,1.0,0.1072,117.27610000000004,0.050097,F-TIDAL CHANNEL
15/9-19 A,3861.5112,0.024408000000000003,0.0,0.0,1706.3752,0.22008899999999998,0.8,2.65,0.0209325,1.0,0.10800000000000001,117.2797,0.058738,F-TIDAL CHANNEL
15/9-19 A,3861.6636,0.024919,0.0,0.0,4006.5486,0.222246,0.8,2.65,0.020931900000000003,1.0,0.109,117.2832,0.062282000000000004,F-TIDAL CHANNEL
15/9-19 A,3861.816,0.025049000000000002,0.0,0.0,1696.8744,0.22776,0.8,2.65,0.020931400000000003,1.0,0.107,117.28680000000004,0.065825,F-TIDAL CHANNEL
15/9-19 A,3861.9684,0.024567,0.0,0.0,2915.7112,0.241407,0.8,2.65,0.0209308,1.0,0.0992,117.2904,0.051835,F-TIDAL CHANNEL
15/9-19 A,3862.1208,0.023502000000000002,0.0,0.0,3611.4653,0.233157,0.8,2.65,0.0209303,1.0,0.098,117.294,0.034175,F-TIDAL CHANNEL
15/9-19 A,3862.2732,0.023538999999999997,0.0,0.0,4314.7871,0.240162,0.8,2.65,0.020929800000000002,1.0,0.0952,117.29750000000004,0.031816000000000004,F-TIDAL CHANNEL
15/9-19 A,3862.4256,0.023594999999999998,0.0,0.0,4259.2036,0.23700100000000002,0.8,2.65,0.0209292,1.0,0.0967,117.3011,0.029631,F-TIDAL CHANNEL
15/9-19 A,3862.578,0.023612,0.0,0.0,4765.6528,0.234089,0.8,2.65,0.0209287,1.0,0.098,117.3047,0.021621,F-TIDAL CHANNEL
15/9-19 A,3862.7304,0.024008,0.0,0.0,2475.4341,0.240254,0.8,2.65,0.020928099999999998,1.0,0.0973,117.3083,0.058709000000000004,F-TIDAL CHANNEL
15/9-19 A,3862.8828,0.024442,0.0,0.0,3974.0583,0.241114,0.8,2.65,0.020927599999999998,1.0,0.099,117.3118,0.036631,F-TIDAL CHANNEL
15/9-19 A,3863.0352,0.024761000000000002,0.0,0.0,1944.8802,0.240342,0.8,2.65,0.020927099999999997,1.0,0.1009,117.3154,0.070427,F-TIDAL CHANNEL
15/9-19 A,3863.1876,0.024732,0.0,0.0,3068.0698,0.23730199999999999,0.8,2.65,0.020926499999999997,1.0,0.1015,117.319,0.045728,F-TIDAL CHANNEL
15/9-19 A,3863.34,0.02456,0.0,0.0,2937.5789,0.23919200000000002,0.8,2.65,0.020926,1.0,0.1,117.3226,0.049505,F-TIDAL CHANNEL
15/9-19 A,3863.4924,0.024038999999999998,0.0,0.0,2939.3523,0.23483400000000001,0.8,2.65,0.0209255,1.0,0.0997,117.3261,0.045602,F-TIDAL CHANNEL
15/9-19 A,3863.6448,0.023452,0.0,0.0,3318.0835,0.234598,0.8,2.65,0.020924900000000003,1.0,0.0973,117.3297,0.039544,F-TIDAL CHANNEL
15/9-19 A,3863.7972,0.022666,0.0,0.0,4141.8857,0.231487,0.8,2.65,0.020924400000000003,1.0,0.0951,117.3333,0.026077999999999997,F-TIDAL CHANNEL
15/9-19 A,3863.9496,0.022056,0.0,0.0,3963.9531,0.22767300000000001,0.8,2.65,0.0209238,1.0,0.0941,117.3369,0.024806,F-TIDAL CHANNEL
15/9-19 A,3864.1020000000003,0.021831,0.0,0.0,4823.6162,0.22691399999999998,0.8,2.65,0.0209233,1.0,0.0932,117.3404,0.025155,F-TIDAL CHANNEL
15/9-19 A,3864.2544,0.021561,0.0,0.0,4561.9292,0.223712,0.8,2.65,0.0209228,1.0,0.0934,117.344,0.025505,F-TIDAL CHANNEL
15/9-19 A,3864.4068,0.021495,0.0,0.0,4235.1196,0.232444,0.8,2.65,0.020922200000000002,1.0,0.0898,117.34760000000004,0.025854000000000002,F-TIDAL CHANNEL
15/9-19 A,3864.5592,0.020972,0.0,0.0,2755.2317,0.222737,0.8,2.65,0.0209217,1.0,0.0917,117.3512,0.037971,F-TIDAL CHANNEL
15/9-19 A,3864.7116,0.020915,0.0,0.0,2261.9092,0.228683,0.8,2.65,0.020921099999999998,1.0,0.0892,117.3547,0.052777,F-TIDAL CHANNEL
15/9-19 A,3864.864,0.020858,0.0,0.0,3742.1567,0.23012800000000003,0.8,2.65,0.020920599999999998,1.0,0.08809999999999997,117.35830000000004,0.029767000000000002,F-TIDAL CHANNEL
15/9-19 A,3865.0164,0.020964,0.0,0.0,3872.3674,0.235021,0.8,2.65,0.0209201,1.0,0.0867,117.3619,0.032466,F-TIDAL CHANNEL
15/9-19 A,3865.1688,0.020861,0.0,0.0,6618.1704,0.236407,0.8,2.65,0.0209195,1.0,0.0854,117.3655,0.031822,F-TIDAL CHANNEL
15/9-19 A,3865.3212,0.020459,0.0,0.0,7269.541,0.23574699999999998,0.8,2.65,0.020919,1.0,0.0839,117.36900000000004,0.031177999999999997,F-TIDAL CHANNEL
15/9-19 A,3865.4736,0.02019,0.0,0.0,4926.2007,0.24591500000000002,0.8,2.65,0.020918400000000004,1.0,0.0797,117.3726,0.030534,F-TIDAL CHANNEL
15/9-19 A,3865.6259999999997,0.019496,0.0,0.0,3757.4146,0.229514,0.8,2.65,0.0209179,1.0,0.0825,117.3762,0.028991000000000003,F-TIDAL CHANNEL
15/9-19 A,3865.7784,0.019535,0.0,0.0,4436.8096,0.230273,0.8,2.65,0.0209174,1.0,0.0823,117.3798,0.02168,F-TIDAL CHANNEL
15/9-19 A,3865.9308,0.019857,0.0,0.0,5330.3867,0.229836,0.8,2.65,0.0209168,1.0,0.08369999999999997,117.3833,0.022828,F-TIDAL CHANNEL
15/9-19 A,3866.0832,0.02035,0.0,0.0,5598.3794,0.235656,0.8,2.65,0.0209163,1.0,0.08369999999999997,117.3869,0.023977000000000002,F-TIDAL CHANNEL
15/9-19 A,3866.2356,0.020451,0.0,0.0,4956.2534,0.240161,0.8,2.65,0.0209158,1.0,0.0826,117.3905,0.025126,F-TIDAL CHANNEL
15/9-19 A,3866.388,0.02035,0.0,0.0,4198.8545,0.24639499999999998,0.8,2.65,0.020915200000000002,1.0,0.08029999999999997,117.3941,0.038669999999999996,F-TIDAL CHANNEL
15/9-19 A,3866.5404,0.020640000000000002,0.0,0.0,3958.092,0.242403,0.8,2.65,0.0209147,1.0,0.0828,117.3976,0.037971,F-TIDAL CHANNEL
15/9-19 A,3866.6928,0.021731999999999998,0.0,0.0,2249.0703,0.236763,0.8,2.65,0.020914099999999998,1.0,0.0891,117.4012,0.060233,F-TIDAL CHANNEL
15/9-19 A,3866.8452,0.022695,0.0,0.0,2525.2227,0.231898,0.8,2.65,0.0209136,1.0,0.095,117.4048,0.05032,F-TIDAL CHANNEL
15/9-19 A,3866.9976,0.022593000000000002,0.0,0.0,1928.5654,0.220793,0.8,2.65,0.020913099999999997,1.0,0.0992,117.4084,0.053456,F-TIDAL CHANNEL
15/9-19 A,3867.15,0.022519,0.0,0.0,942.8857,0.24154899999999999,0.8,2.65,0.0209125,1.0,0.0907,117.4119,0.10643699999999999,F-TIDAL CHANNEL
15/9-19 A,3867.3024,0.020832,0.0,0.0,1314.6736,0.216887,0.8,2.65,0.020912,1.0,0.0934,117.4155,0.068476,F-TIDAL CHANNEL
15/9-19 A,3867.4548,0.020304,0.0,0.0,1425.9232,0.23473200000000002,0.8,2.65,0.0209115,1.0,0.0843,117.4191,0.080417,F-TIDAL CHANNEL
15/9-19 A,3867.6072,0.019877000000000002,0.0,0.0,1183.0651,0.21546500000000002,0.8,2.65,0.0209109,1.0,0.08999999999999997,117.4227,0.072301,F-TIDAL CHANNEL
15/9-19 A,3867.7596,0.021443,0.0,0.0,1922.0035,0.21556199999999998,0.8,2.65,0.020910400000000003,1.0,0.0972,117.4263,0.048971,F-TIDAL CHANNEL
15/9-19 A,3867.9120000000003,0.023636,0.0,0.0,2152.7478,0.21638600000000002,0.8,2.65,0.0209098,1.0,0.1071,117.4298,0.044233,F-TIDAL CHANNEL
15/9-19 A,3868.0644,0.024896,0.0,0.0,1858.7041,0.20901399999999998,0.8,2.65,0.0209093,1.0,0.1163,117.4334,0.044767,F-TIDAL CHANNEL
15/9-19 A,3868.2168,0.025541,0.0,0.0,2560.8533,0.224412,0.8,2.65,0.020908799999999998,1.0,0.1106,117.43700000000001,0.04299,F-TIDAL CHANNEL
15/9-19 A,3868.3692,0.024622,0.0,0.0,3924.5835,0.23655700000000002,0.8,2.65,0.0209082,1.0,0.1011,117.4405,0.033184,F-TIDAL CHANNEL
15/9-19 A,3868.5216,0.022315,0.0,0.0,2079.9224,0.230377,0.8,2.65,0.0209077,1.0,0.0939,117.4441,0.05832999999999999,F-TIDAL CHANNEL
15/9-19 A,3868.6740000000004,0.019978,0.0,0.0,2020.6825,0.21843200000000002,0.8,2.65,0.0209071,1.0,0.08849999999999998,117.4477,0.049107,F-TIDAL CHANNEL
15/9-19 A,3868.8264,0.018542,0.0,0.0,2708.1709,0.221135,0.8,2.65,0.020906599999999997,1.0,0.0812,117.4513,0.037379,F-TIDAL CHANNEL
15/9-19 A,3868.9788,0.017894999999999998,0.0,0.0,3996.6553,0.233296,0.8,2.65,0.020906099999999997,1.0,0.0744,117.4548,0.029408,F-TIDAL CHANNEL
15/9-19 A,3869.1312,0.017868000000000002,0.0,0.0,4802.3081,0.229503,0.8,2.65,0.0209055,1.0,0.07539999999999998,117.4584,0.034078,F-TIDAL CHANNEL
15/9-19 A,3869.2836,0.018848,0.0,0.0,2847.5312,0.2254,0.8,2.65,0.020905,1.0,0.08079999999999997,117.462,0.038748000000000005,F-TIDAL CHANNEL
15/9-19 A,3869.4359999999997,0.020143,0.0,0.0,5757.7549,0.22807,0.8,2.65,0.0209045,1.0,0.0854,117.4656,0.038041000000000005,F-TIDAL CHANNEL
15/9-19 A,3869.5884,0.021154,0.0,0.0,7155.7695,0.24151999999999998,0.8,2.65,0.020903900000000003,1.0,0.0848,117.4691,0.037334,F-TIDAL CHANNEL
15/9-19 A,3869.7408,0.021025,0.0,0.0,4757.353,0.230816,0.8,2.65,0.020903400000000003,1.0,0.08809999999999997,117.4727,0.036627,F-TIDAL CHANNEL
15/9-19 A,3869.8932,0.021077000000000002,0.0,0.0,4822.8198,0.228096,0.8,2.65,0.0209028,1.0,0.0894,117.4763,0.03592,F-TIDAL CHANNEL
15/9-19 A,3870.0456,0.021705000000000002,0.0,0.0,6224.6147,0.23015100000000002,0.8,2.65,0.0209023,1.0,0.0912,117.4799,0.035213999999999995,F-TIDAL CHANNEL
15/9-19 A,3870.198,0.022397,0.0,0.0,7747.9761,0.238475,0.8,2.65,0.0209018,1.0,0.091,117.4834,0.034506999999999996,F-TIDAL CHANNEL
15/9-19 A,3870.3504,0.021927000000000002,0.0,0.0,7899.628899999999,0.23713499999999998,0.8,2.65,0.0209012,1.0,0.08949999999999997,117.48700000000001,0.0338,F-TIDAL CHANNEL
15/9-19 A,3870.5028,0.0208,0.0,0.0,6392.9556,0.23445100000000002,0.8,2.65,0.0209007,1.0,0.0859,117.4906,0.033093,F-TIDAL CHANNEL
15/9-19 A,3870.6552,0.019793,0.0,0.0,5121.8271,0.22199000000000002,0.8,2.65,0.0209002,1.0,0.0862,117.4942,0.032386,F-TIDAL CHANNEL
15/9-19 A,3870.8076,0.019535,0.0,0.0,2179.8635,0.202943,0.8,2.65,0.020899599999999997,1.0,0.0928,117.4977,0.03168,F-TIDAL CHANNEL
15/9-19 A,3870.96,0.021339,0.0,0.0,5000.5879,0.23200500000000002,0.8,2.65,0.020899099999999997,1.0,0.0888,117.5013,0.031296,F-TIDAL CHANNEL
15/9-19 A,3871.1124,0.022591,0.0,0.0,3661.7478,0.230238,0.8,2.65,0.0208985,1.0,0.0947,117.5049,0.030913,F-TIDAL CHANNEL
15/9-19 A,3871.2648,0.023407,0.0,0.0,2771.657,0.22593200000000002,0.8,2.65,0.020898,1.0,0.0999,117.5085,0.040524,F-TIDAL CHANNEL
15/9-19 A,3871.4172,0.024076,0.0,0.0,4447.0513,0.22765700000000003,0.8,2.65,0.0208975,1.0,0.102,117.512,0.039211,F-TIDAL CHANNEL
15/9-19 A,3871.5696,0.024816,0.0,0.0,6339.7061,0.236804,0.8,2.65,0.020896900000000003,1.0,0.1012,117.5156,0.037897,F-TIDAL CHANNEL
15/9-19 A,3871.722,0.025471,0.0,0.0,7776.8779,0.252843,0.8,2.65,0.020896400000000002,1.0,0.0974,117.5192,0.036584,F-TIDAL CHANNEL
15/9-19 A,3871.8744,0.025006,0.0,0.0,5683.3696,0.23868000000000003,0.8,2.65,0.020895900000000002,1.0,0.1011,117.5228,0.035269999999999996,F-TIDAL CHANNEL
15/9-19 A,3872.0268,0.024831,0.0,0.0,5616.9966,0.23657899999999998,0.8,2.65,0.0208953,1.0,0.1012,117.5263,0.033957,F-TIDAL CHANNEL
15/9-19 A,3872.1792,0.024745,0.0,0.0,6723.3794,0.240157,0.8,2.65,0.020894799999999998,1.0,0.0994,117.5299,0.032644,F-TIDAL CHANNEL
15/9-19 A,3872.3316,0.024046,0.0,0.0,3850.8245,0.23344099999999998,0.8,2.65,0.0208942,1.0,0.0994,117.5335,0.031330000000000004,F-TIDAL CHANNEL
15/9-19 A,3872.4840000000004,0.023125,0.0,0.0,4741.9805,0.23176599999999997,0.8,2.65,0.0208937,1.0,0.0963,117.5371,0.029542000000000002,F-TIDAL CHANNEL
15/9-19 A,3872.6364,0.022121000000000002,0.0,0.0,6801.9873,0.230379,0.8,2.65,0.0208932,1.0,0.0928,117.5406,0.027754,F-TIDAL CHANNEL
15/9-19 A,3872.7888,0.020953,0.0,0.0,3297.3401,0.207137,0.8,2.65,0.020892599999999997,1.0,0.0979,117.5442,0.025966000000000003,F-TIDAL CHANNEL
15/9-19 A,3872.9412,0.021459,0.0,0.0,3810.6458,0.213954,0.8,2.65,0.0208921,1.0,0.0971,117.5478,0.024178,F-TIDAL CHANNEL
15/9-19 A,3873.0936,0.022533,0.0,0.0,4240.4038,0.217516,0.8,2.65,0.0208916,1.0,0.1005,117.5514,0.02239,F-TIDAL CHANNEL
15/9-19 A,3873.2459999999996,0.023099,0.0,0.0,3177.2886,0.210934,0.8,2.65,0.020891,1.0,0.1066,117.5549,0.020602000000000002,F-TIDAL CHANNEL
