BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),KLOGH (MD),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),LITHOTYPE
0.194333,0,0,930.4264,0.206632,0.9,2.64,0.0202063,1,0.9405,122.2671,0.076,F-TIDAL CHANNEL
0.165593,0,0,1515.4613,0.217347,0.9,2.64,0.0202058,1,0.7619,122.2706,0.062,F-TIDAL CHANNEL
0.171809,0,0,1695.8014,0.214238,0.9,2.64,0.0202053,1,0.802,122.274,0.0538,F-TIDAL CHANNEL
0.189361,0,0,1560.7197,0.217172,0.9,2.64,0.0202048,1,0.8719,122.2775,0.0604,F-TIDAL CHANNEL
0.207391,0,0,1394.4569,0.217626,0.9,2.64,0.0202044,1,0.953,122.2809,0.0663,F-TIDAL CHANNEL
0.209123,0,0,1525.6715,0.214085,0.9,2.64,0.0202039,1,0.9768,122.2844,0.0588,F-TIDAL CHANNEL
0.202885,0,0,2042.8402,0.220921,0.9,2.64,0.0202034,1,0.9184,122.2878,0.0508,F-TIDAL CHANNEL
0.223582,0,0,3296.8862,0.226684,0.9,2.64,0.0202029,1,0.9863,122.2912,0.0328,F-TIDAL CHANNEL
0.221791,0,0,3152.8342,0.221791,0.9,2.64,0.0202024,1,1,122.2947,0.0306,F-TIDAL CHANNEL
0.208948,0,0,2119.5203,0.218643,0.9,2.64,0.0202019,1,0.9557,122.2981,0.047,F-TIDAL CHANNEL
0.202411,0,0,1825.6399,0.217479,0.9,2.64,0.0202014,1,0.9307,122.3016,0.0532,F-TIDAL CHANNEL
0.213009,0,0,1586.817,0.21957,0.9,2.64,0.020201,1,0.9701,122.305,0.0618,F-TIDAL CHANNEL
0.220006,0,0,1411.4254,0.220006,0.9,2.64,0.0202005,1,1,122.3085,0.0678,F-TIDAL CHANNEL
0.211132,0,0,1772.9164,0.211132,0.9,2.64,0.0202,1,1,122.3119,0.0489,F-TIDAL CHANNEL
0.207305,0,0,1643.9229,0.207305,0.9,2.64,0.0201995,1,1,122.3153,0.0492,F-TIDAL CHANNEL
0.212068,0,0,1404.8368,0.212068,0.9,2.64,0.020199,1,1,122.3188,0.061,F-TIDAL CHANNEL
0.213081,0,0,1457.9636,0.213081,0.9,2.64,0.0201985,1,1,122.3222,0.0601,F-TIDAL CHANNEL
0.216161,0,0,1571.828,0.216161,0.9,2.64,0.0201981,1,1,122.3257,0.0592,F-TIDAL CHANNEL
0.211774,0,0,1371.0118,0.211774,0.9,2.64,0.0201976,1,1,122.3291,0.0619,F-TIDAL CHANNEL
0.211486,0,0,1642.6942,0.211486,0.9,2.64,0.0201971,1,1,122.3325,0.0529,F-TIDAL CHANNEL
0.209439,0,0,1480.8638,0.209439,0.9,2.64,0.0201966,1,1,122.336,0.0561,F-TIDAL CHANNEL
0.206221,0,0,1281.7729,0.206221,0.9,2.64,0.0201961,1,1,122.3394,0.0602,F-TIDAL CHANNEL
0.198851,0,0,1157.9362,0.198851,0.9,2.64,0.0201956,1,1,122.3429,0.0586,F-TIDAL CHANNEL
0.209972,0,0,1449.6871,0.209972,0.9,2.64,0.0201952,1,1,122.3463,0.0576,F-TIDAL CHANNEL
0.204121,0,0,1276.7358,0.204121,0.9,2.64,0.0201947,1,1,122.3497,0.0585,F-TIDAL CHANNEL
0.199643,0,0,1125.6982,0.199643,0.9,2.64,0.0201942,1,1,122.3532,0.0606,F-TIDAL CHANNEL
0.214169,0,0,1291.1912,0.214169,0.9,2.64,0.0201937,1,1,122.3566,0.0669,F-TIDAL CHANNEL
0.164436,0,0,525.8766,0.164436,0.9,2.64,0.0201932,1,1,122.3601,0.0661,F-TIDAL CHANNEL
0.143164,0,0,399.0024,0.143164,0.9,2.71,0.0201928,1,1,122.3635,0.0605,F-TIDAL CHANNEL
0.128196,0,0,288.4656,0.128196,0.9,2.71,0.0201923,1,1,122.3669,0.0628,F-TIDAL CHANNEL
0.11434,0,0,233.1457,0.11434,0.9,2.64,0.0201918,1,1,122.3704,0.0608,F-TIDAL CHANNEL
0.126995,0,0,227.5121,0.126995,0.9,2.64,0.0201913,0,1,122.3738,0.0732,F-TIDAL CHANNEL
0.107497,0,0,129.0235,0.107497,0.9,2.64,0.0201908,0,1,122.3772,0.0833,F-TIDAL CHANNEL
0.083502,1,0,0.1,0.083502,0.9,2.71,0.0201903,0,1,122.3807,0.0849,F-TIDAL CHANNEL
0.088943,1,0,0.1,0.088943,0.9,2.71,0.0201899,0,1,122.3841,0.0666,F-TIDAL CHANNEL
0.152669,0,0,597.6225,0.152669,0.9,2.64,0.0201894,1,1,122.3875,0.0494,F-TIDAL CHANNEL
0.167534,0,0,636.4139,0.167534,0.9,2.64,0.0201889,1,1,122.391,0.0596,F-TIDAL CHANNEL
0.126602,0,0,657.6345,0.166064,0.9,2.64,0.0201884,1,0.7624,122.3944,0.0567,F-TIDAL CHANNEL
0.103618,0,0,1022.7802,0.175212,0.9,2.64,0.0201879,1,0.5914,122.3979,0.0435,F-TIDAL CHANNEL
0.081442,0,0,642.7841,0.164484,0.9,2.64,0.0201874,1,0.4951,122.4013,0.0564,F-TIDAL CHANNEL
0.066486,0,0,369.9933,0.136697,0.9,2.64,0.020187,1,0.4864,122.4047,0.0584,F-TIDAL CHANNEL
0.094596,0,0,1139.155,0.154479,0.9,2.64,0.0201865,1,0.6124,122.4082,0.0199,F-TIDAL CHANNEL
0.13068,0,0,692.6769,0.147689,0.9,2.64,0.020186,1,0.8848,122.4116,0.0379,F-TIDAL CHANNEL
0.117359,0,0,561.6321,0.139688,0.9,2.64,0.0201855,1,0.8402,122.415,0.0409,F-TIDAL CHANNEL
0.068503,0,0,658.7112,0.137326,0.9,2.64,0.020185,1,0.4988,122.4185,0.0311,F-TIDAL CHANNEL
0.060349,0,0,416.9139,0.130297,0.9,2.64,0.0201846,1,0.4632,122.4219,0.0469,F-TIDAL CHANNEL
0.082131,0,0,674.9147,0.132224,0.9,2.64,0.0201841,1,0.6212,122.4253,0.0254,F-TIDAL CHANNEL
0.093293,0,0,425.963,0.134739,0.9,2.71,0.0201836,1,0.6924,122.4288,0.0498,F-TIDAL CHANNEL
0.089968,0,0,647.3798,0.150229,0.9,2.71,0.0201831,1,0.5989,122.4322,0.0434,F-TIDAL CHANNEL
0.12883,1,0,0.1,0.158381,0.9,2.71,0.0201826,0,0.8134,122.4356,0.0744,F-TIDAL CHANNEL
0.137006,1,0,0.1,0.137006,0.9,2.71,0.0201822,0,1,122.4391,0.1002,F-TIDAL CHANNEL
0.158196,1,0,0.1,0.158196,0.9,2.71,0.0201817,0,1,122.4425,0.0905,F-TIDAL CHANNEL
0.162604,0,0,165.2391,0.162604,0.9,2.64,0.0201812,1,1,122.4459,0.1203,F-TIDAL CHANNEL
0.138762,0,0,19.8731,0.138762,0.9,2.64,0.0201807,1,1,122.4494,0.2013,F-TIDAL CHANNEL
0.181491,0,0,21.4768,0.181491,0.9,2.64,0.0201802,1,1,122.4528,0.2356,F-TIDAL CHANNEL
0.19318,0,0,7.0285,0.19318,0.9,2.64,0.0201797,1,1,122.4562,0.2998,F-TIDAL CHANNEL
0.032707,0,0,269.9129,0.214379,0.9,2.64,0.0201514,1,0.1526,122.6584,0.1426,F-MOUTHBAR
0.0265,0,0,673.2498,0.204609,0.9,2.64,0.020151,1,0.1295,122.6618,0.0899,F-MOUTHBAR
0.026948,0,0,946.6269,0.230321,0.9,2.64,0.0201505,1,0.117,122.6652,0.0963,F-MOUTHBAR
0.034869,0,0,758.6876,0.223607,0.9,2.64,0.02015,1,0.1559,122.6686,0.101,F-MOUTHBAR
0.062893,0,0,393.4263,0.20346,0.9,2.64,0.0201495,1,0.3091,122.672,0.1148,F-MOUTHBAR
0.114839,0,0,488.3002,0.227083,0.9,2.64,0.0201491,1,0.5057,122.6755,0.1253,F-MOUTHBAR
0.193085,0,0,413.4153,0.217552,0.9,2.64,0.0201486,1,0.8875,122.6789,0.1249,F-MOUTHBAR
0.220373,0,0,352.9388,0.226125,0.9,2.64,0.0201481,1,0.9746,122.6823,0.1401,F-MOUTHBAR
0.225956,0,0,350.838,0.225956,0.9,2.64,0.0201476,1,1,122.6857,0.1403,F-MOUTHBAR
0.22162,0,0,298.1345,0.22162,0.9,2.64,0.0201471,1,1,122.6891,0.1443,F-MOUTHBAR
0.222834,0,0,284.6862,0.222834,0.9,2.64,0.0201467,1,1,122.6926,0.1476,F-MOUTHBAR
0.229185,0,0,295.1678,0.229185,0.9,2.64,0.0201462,1,1,122.696,0.1515,F-MOUTHBAR
0.226943,0,0,194.4943,0.226943,0.9,2.64,0.0201457,1,1,122.6994,0.1697,F-MOUTHBAR
0.223605,0,0,108.8386,0.223605,0.9,2.64,0.0201452,1,1,122.7028,0.1947,F-MOUTHBAR
0.212176,0,0,101.2836,0.212176,0.9,2.64,0.0201448,1,1,122.7063,0.188,F-MOUTHBAR
0.210006,0,0,179.4821,0.210006,0.9,2.64,0.0201443,1,1,122.7097,0.1584,F-MOUTHBAR
0.216174,0,0,261.2453,0.216174,0.9,2.64,0.0201438,1,1,122.7131,0.1458,F-MOUTHBAR
0.210367,0,0,295.9982,0.210367,0.9,2.64,0.0201433,1,1,122.7165,0.1346,F-MOUTHBAR
0.202952,0,0,261.1082,0.202952,0.9,2.64,0.0201428,1,1,122.7199,0.1341,F-MOUTHBAR
0.200949,0,0,233.6217,0.200949,0.9,2.64,0.0201424,1,1,122.7234,0.1377,F-MOUTHBAR
0.196578,0,0,248.9854,0.201161,0.9,2.64,0.0201419,1,0.9772,122.7268,0.1348,F-MOUTHBAR
0.204555,0,0,218.5276,0.206021,0.9,2.64,0.0201414,1,0.9929,122.7302,0.1454,F-MOUTHBAR
0.205682,0,0,198.6399,0.205873,0.9,2.64,0.0201409,1,0.9991,122.7336,0.1499,F-MOUTHBAR
0.196095,0,0,155.1866,0.196095,0.9,2.64,0.0201405,1,1,122.737,0.1531,F-MOUTHBAR
0.196867,0,0,107.3243,0.196867,0.9,2.64,0.02014,1,1,122.7404,0.1716,F-MOUTHBAR
0.202114,0,0,82.8869,0.203982,0.9,2.64,0.0201395,1,0.9908,122.7439,0.1904,F-MOUTHBAR
0.194561,0,0,94.063,0.205636,0.9,2.64,0.020139,1,0.9461,122.7473,0.1857,F-MOUTHBAR
0.204501,0,0,81.6934,0.206749,0.9,2.64,0.0201386,1,0.9891,122.7507,0.1935,F-MOUTHBAR
0.198409,0,0,33.2689,0.198409,0.9,2.64,0.0201381,1,1,122.7541,0.2295,F-MOUTHBAR
0.187015,0,0,23.9011,0.187015,0.9,2.64,0.0201376,1,1,122.7575,0.2353,F-MOUTHBAR
0.183619,0,0,13.8237,0.183749,0.9,2.64,0.0201371,1,0.9993,122.7609,0.2588,F-MOUTHBAR
0.190366,0,0,6.1376,0.190366,0.9,2.64,0.0201366,1,1,122.7644,0.3039,F-TIDAL BAR
0.184156,0,0,5.5428,0.190247,0.9,2.64,0.0201362,1,0.968,122.7678,0.3087,F-TIDAL BAR
0.174556,0,0,4.7501,0.179322,0.9,2.64,0.0201357,1,0.9734,122.7712,0.3064,F-TIDAL BAR
0.166504,0,0,3.9313,0.170008,0.9,2.64,0.0201352,1,0.9794,122.7746,0.3073,F-TIDAL BAR
0.164417,0,0,3.9565,0.164417,0.9,2.64,0.0201347,1,1,122.778,0.302,F-TIDAL BAR
0.164632,0,0,2.4739,0.164632,0.9,2.64,0.0201343,1,1,122.7814,0.3249,F-TIDAL BAR
0.170861,0,0,2.9586,0.181487,0.9,2.64,0.0201338,1,0.9414,122.7849,0.3312,F-TIDAL BAR
0.193505,0,0,5.1775,0.204177,0.9,2.64,0.0201333,1,0.9477,122.7883,0.3244,F-TIDAL BAR
0.193285,0,0,4.4444,0.207491,0.9,2.64,0.0201328,1,0.9315,122.7917,0.3347,F-TIDAL BAR
0.181087,0,0,4.6392,0.195813,0.9,2.64,0.0201324,1,0.9248,122.7951,0.3222,F-TIDAL BAR
0.14462,0,0,8.4793,0.189012,0.9,2.64,0.0201319,1,0.7651,122.7985,0.2871,F-TIDAL BAR
0.074221,0,0,18.5776,0.177884,0.9,2.64,0.0201314,1,0.4172,122.8019,0.2393,F-TIDAL BAR
0.056332,0,0,47.7788,0.18291,0.9,2.64,0.0201309,1,0.308,122.8054,0.1982,F-TIDAL BAR
0.051512,0,0,34.4359,0.168523,0.9,2.64,0.0201304,1,0.3057,122.8088,0.2012,F-TIDAL BAR
0.049083,0,0,11.9467,0.125332,0.9,2.64,0.02013,1,0.3916,122.8122,0.2139,F-TIDAL BAR
0.057897,0,0,25.3739,0.131027,0.9,2.64,0.0201295,1,0.4419,122.8156,0.1826,F-TIDAL BAR
0.048404,0,0,87.057,0.143662,0.9,2.64,0.020129,1,0.3369,122.819,0.1344,F-MOUTHBAR
0.037909,0,0,297.1122,0.162581,0.9,2.64,0.0201285,1,0.2332,122.8224,0.092,F-MOUTHBAR
0.037362,0,0,409.814,0.18289,0.9,2.64,0.0201281,1,0.2043,122.8258,0.0945,F-MOUTHBAR
0.040649,0,0,346.2281,0.192747,0.9,2.64,0.0201276,1,0.2109,122.8292,0.1114,F-MOUTHBAR
0.050986,0,0,486.5707,0.184889,0.9,2.64,0.0201271,1,0.2758,122.8327,0.088,F-MOUTHBAR
0.103006,0,0,714.8187,0.194273,0.9,2.64,0.0201266,1,0.5302,122.8361,0.0778,F-MOUTHBAR
0.173818,0,0,1194.6503,0.179864,0.9,2.64,0.0201262,1,0.9664,122.8395,0.0402,F-MOUTHBAR
0.179244,0,0,822.0781,0.179244,0.9,2.64,0.0201257,1,1,122.8429,0.0577,F-MOUTHBAR
0.188628,0,0,558.9868,0.188628,0.9,2.64,0.0201252,1,1,122.8463,0.0846,F-MOUTHBAR
0.181116,0,0,568.4207,0.181116,0.9,2.64,0.0201247,1,1,122.8497,0.0771,F-MOUTHBAR
0.190499,0,0,960.534,0.190499,0.9,2.64,0.0201243,1,1,122.8531,0.0602,F-MOUTHBAR
0.185966,0,0,515.9186,0.185966,0.9,2.64,0.0201238,1,1,122.8565,0.0861,F-MOUTHBAR
0.188181,0,0,607.9064,0.188181,0.9,2.64,0.0201233,1,1,122.86,0.0802,F-MOUTHBAR
0.166692,0,0,296.4528,0.166692,0.9,2.64,0.0201228,1,1,122.8634,0.0957,F-MOUTHBAR
0.154614,0,0,266.6809,0.154614,0.9,2.64,0.0201224,1,1,122.8668,0.0901,F-MOUTHBAR
0.196165,0,0,334.0351,0.197166,0.9,2.64,0.0201219,1,0.9949,122.8702,0.1171,F-MOUTHBAR
0.188903,0,0,234.6164,0.195166,0.9,2.64,0.0201214,1,0.9679,122.8736,0.1323,F-MOUTHBAR
0.178943,0,0,256.0271,0.185706,0.9,2.64,0.0201209,1,0.9636,122.877,0.1197,F-MOUTHBAR
0.174708,0,0,258.6119,0.190715,0.9,2.64,0.0201205,1,0.9161,122.8804,0.1237,F-MOUTHBAR
0.174918,0,0,257.7791,0.193344,0.9,2.64,0.02012,1,0.9047,122.8838,0.1262,F-MOUTHBAR
0.175788,0,0,252.162,0.190033,0.9,2.64,0.0201195,1,0.925,122.8873,0.1243,F-MOUTHBAR
0.175215,0,0,125.2006,0.188851,0.9,2.64,0.020119,1,0.9278,122.8907,0.157,F-MOUTHBAR
0.185152,0,0,129.2523,0.185152,0.9,2.64,0.0201186,1,1,122.8941,0.1522,F-MOUTHBAR
0.18217,0,0,269.9219,0.18217,0.9,2.64,0.0201181,1,1,122.8975,0.114,F-MOUTHBAR
0.187535,0,0,289.0121,0.187535,0.9,2.64,0.0201176,1,1,122.9009,0.1155,F-MOUTHBAR
0.172821,0,0,158.2532,0.172821,0.9,2.64,0.0201171,1,1,122.9043,0.1315,F-MOUTHBAR
0.165755,0,0,140.3223,0.165755,0.9,2.64,0.0201167,1,1,122.9077,0.131,F-MOUTHBAR
0.16346,0,0,142.2567,0.16346,0.9,2.64,0.0201162,1,1,122.9111,0.1283,F-MOUTHBAR
0.185896,0,0,124.7444,0.185896,0.9,2.64,0.0201157,1,1,122.9145,0.1546,F-MOUTHBAR
0.18449,0,0,154.8518,0.18449,0.9,2.64,0.0201152,1,1,122.9179,0.1429,F-MOUTHBAR
0.202196,0,0,126.0664,0.202196,0.9,2.64,0.0201148,1,1,122.9214,0.1686,F-MOUTHBAR
0.203767,0,0,261.2021,0.203767,0.9,2.64,0.0201143,1,1,122.9248,0.1348,F-MOUTHBAR
0.195079,0,0,149.049,0.195079,0.9,2.64,0.0201138,1,1,122.9282,0.1541,F-MOUTHBAR
0.186497,0,0,138.3436,0.19803,0.9,2.64,0.0201133,1,0.9418,122.9316,0.1604,F-MOUTHBAR
0.166153,0,0,86.6571,0.178752,0.9,2.64,0.0201129,1,0.9295,122.935,0.1658,F-MOUTHBAR
0.167453,0,0,96.1965,0.201548,0.9,2.64,0.0201124,1,0.8308,122.9384,0.181,F-MOUTHBAR
0.166524,0,0,88.0963,0.19783,0.9,2.64,0.0201119,1,0.8418,122.9418,0.182,F-MOUTHBAR
0.169815,0,0,129.4444,0.217541,0.9,2.64,0.0201114,1,0.7806,122.9452,0.1809,F-MOUTHBAR
0.168268,0,0,100.5477,0.211761,0.9,2.64,0.020111,1,0.7946,122.9486,0.188,F-MOUTHBAR
0.168934,0,0,60.2643,0.214485,0.9,2.64,0.0201105,1,0.7876,122.952,0.2151,F-MOUTHBAR
0.170485,0,0,59.9402,0.224969,0.9,2.64,0.02011,1,0.7578,122.9554,0.2247,F-MOUTHBAR
0.165972,1,0,0.1,0.207004,0.9,2.71,0.0201095,0,0.8018,122.9588,0.2054,F-MOUTHBAR
0.16188,1,0,0.1,0.193965,0.9,2.71,0.0201091,0,0.8346,122.9623,0.2188,F-MOUTHBAR
0.162939,1,0,0.1,0.198079,0.9,2.71,0.0201086,0,0.8226,122.9657,0.2046,F-MOUTHBAR
0.174725,1,0,0.1,0.174725,0.9,2.71,0.0201081,0,1,122.9691,0.2208,F-MOUTHBAR
0.191149,1,0,0.1,0.191149,0.9,2.71,0.0201076,0,1,122.9725,0.2144,F-MOUTHBAR
0.17871,1,0,0.1,0.17871,0.9,2.71,0.0201072,0,1,122.9759,0.2932,F-MOUTHBAR
0.189467,0,0,0.84,0.189467,0.9,2.65,0.0201067,1,1,122.9793,0.399,F-TIDAL BAR
0.225447,0,0,0.1877,0.226243,0.9,2.65,0.0201062,1,0.9965,122.9827,0.5041,F-TIDAL BAR
0.171884,0,0,0.0739,0.214301,0.9,2.65,0.0201057,1,0.8021,122.9861,0.5384,F-TIDAL BAR
0.174672,1,0,0.1,0.174672,0.9,2.71,0.0201053,0,1,122.9895,0.5417,F-TIDAL BAR
0.157481,1,0,0.1,0.157481,0.9,2.71,0.0201048,0,1,122.9929,0.4555,F-TIDAL BAR
0.207249,0,0,1.0419,0.209037,0.9,2.65,0.0201043,1,0.9914,122.9963,0.4061,F-TIDAL BAR
0.226706,0,0,2.5509,0.243414,0.9,2.65,0.0201038,1,0.9314,122.9997,0.3934,F-TIDAL BAR
0.201053,0,0,4.4137,0.243724,0.9,2.65,0.0201034,1,0.8249,123.0031,0.3672,F-TIDAL BAR
0.198772,0,0,0.3853,0.204624,0.9,2.65,0.0201029,1,0.9714,123.0065,0.4501,F-TIDAL BAR
0.21142,0,0,0.2405,0.21142,0.9,2.65,0.0201024,1,1,123.0099,0.4789,F-TIDAL BAR
0.223986,0,0,0.1524,0.232193,0.9,2.65,0.0201019,1,0.9647,123.0133,0.5194,F-TIDAL BAR
0.221692,0,0,0.2,0.236071,0.9,2.65,0.0201015,1,0.9391,123.0167,0.5097,F-TIDAL BAR
0.205743,0,0,0.0885,0.205743,0.9,2.65,0.020101,1,1,123.0202,0.5221,F-TIDAL BAR
0.221123,0,0,0.1055,0.221123,0.9,2.65,0.0201005,1,1,123.0236,0.5273,F-TIDAL BAR
0.2398,0,0,0.097,0.2398,0.9,2.65,0.0201001,1,1,123.027,0.548,F-TIDAL BAR
0.243054,0,0,0.0797,0.25018,0.9,2.65,0.0200996,1,0.9715,123.0304,0.5667,F-TIDAL BAR
0.240955,0,0,0.0363,0.244462,0.9,2.65,0.0200991,1,0.9857,123.0338,0.5995,F-TIDAL BAR
0.23904,0,0,0.0465,0.242466,0.9,2.65,0.0200986,1,0.9859,123.0372,0.5859,F-TIDAL BAR
0.241943,0,0,0.0481,0.25352,0.9,2.65,0.0200982,1,0.9543,123.0406,0.594,F-TIDAL BAR
0.240488,0,0,0.1318,0.250866,0.9,2.65,0.0200977,1,0.9586,123.044,0.543,F-TIDAL BAR
0.240261,0,0,0.4092,0.24905,0.9,2.65,0.0200972,1,0.9647,123.0474,0.4867,F-TIDAL BAR
0.236517,0,0,0.5473,0.236517,0.9,2.65,0.0200967,1,1,123.0508,0.4615,F-TIDAL BAR
0.234269,0,0,0.4768,0.234269,0.9,2.65,0.0200963,1,1,123.0542,0.4662,F-TIDAL BAR
0.241072,0,0,0.4055,0.242354,0.9,2.65,0.0200958,1,0.9947,123.0576,0.4812,F-TIDAL BAR
0.233412,0,0,0.3063,0.233412,0.9,2.65,0.0200953,1,1,123.061,0.4868,F-TIDAL BAR
0.238472,0,0,0.3748,0.239008,0.9,2.65,0.0200949,1,0.9978,123.0644,0.482,F-TIDAL BAR
0.23428,0,0,0.9602,0.247418,0.9,2.65,0.0200944,1,0.9469,123.0678,0.4441,F-TIDAL BAR
0.234583,0,0,1.729,0.254125,0.9,2.65,0.0200939,1,0.9231,123.0712,0.4217,F-TIDAL BAR
0.23239,0,0,1.4552,0.246906,0.9,2.65,0.0200934,1,0.9412,123.0746,0.4236,F-TIDAL BAR
0.236204,0,0,1.5511,0.236204,0.9,2.65,0.020093,1,1,123.078,0.411,F-TIDAL BAR
0.218879,0,0,1.1159,0.218879,0.9,2.65,0.0200925,1,1,123.0814,0.4115,F-TIDAL BAR
0.219998,0,0,1.1476,0.219998,0.9,2.65,0.020092,1,1,123.0848,0.4111,F-TIDAL BAR
0.243471,0,0,3.1154,0.247562,0.9,2.65,0.0200915,1,0.9835,123.0882,0.3874,F-TIDAL BAR
0.24404,0,0,2.8745,0.255258,0.9,2.65,0.0200911,1,0.9561,123.0916,0.3982,F-TIDAL BAR
0.244327,0,0,3.159,0.261926,0.9,2.65,0.0200906,1,0.9328,123.095,0.3995,F-TIDAL BAR
0.243966,0,0,3.7298,0.263373,0.9,2.65,0.0200901,1,0.9263,123.0984,0.3928,F-TIDAL BAR
0.241817,0,0,4.5235,0.255813,0.9,2.65,0.0200897,1,0.9453,123.1018,0.3768,F-TIDAL BAR
0.240138,0,0,10.0265,0.258508,0.9,2.65,0.0200892,1,0.9289,123.1052,0.3408,F-TIDAL BAR
0.243066,0,0,14.0344,0.260437,0.9,2.65,0.0200887,1,0.9333,123.1086,0.3263,F-TIDAL BAR
0.244233,0,0,10.9769,0.257189,0.9,2.65,0.0200882,1,0.9496,123.112,0.3352,F-TIDAL BAR
0.250109,0,0,12.6017,0.262319,0.9,2.65,0.0200878,1,0.9535,123.1154,0.3331,F-TIDAL BAR
0.220626,0,0,7.9704,0.220626,0.9,2.65,0.0200873,1,1,123.1188,0.3182,F-TIDAL BAR
0.194543,1,0,0.1,0.194543,0.9,2.71,0.0200868,0,1,123.1222,0.3177,F-TIDAL BAR
0.182336,1,0,0.1,0.182336,0.9,2.71,0.0200863,0,1,123.1256,0.3159,F-TIDAL BAR
0.186735,1,0,0.1,0.186735,0.9,2.71,0.0200859,0,1,123.129,0.3069,F-TIDAL BAR
0.10066,1,0,0.1,0.186189,0.9,2.71,0.0200854,0,0.5406,123.1324,0.3113,F-TIDAL BAR
0.068635,1,0,0.1,0.175153,0.9,2.71,0.0200849,0,0.3919,123.1358,0.3015,F-TIDAL BAR
0.071112,1,0,0.1,0.173588,0.9,2.71,0.0200845,0,0.4097,123.1392,0.3023,F-TIDAL BAR
0.130672,1,0,0.1,0.208698,0.9,2.71,0.020084,0,0.6261,123.1426,0.3058,F-TIDAL BAR
0.205718,0,0,11.2915,0.226709,0.9,2.65,0.0200835,1,0.9074,123.146,0.3068,F-TIDAL BAR
0.213802,0,0,9.8198,0.232486,0.9,2.65,0.020083,1,0.9196,123.1494,0.3186,F-TIDAL BAR
0.223618,0,0,12.4914,0.242889,0.9,2.65,0.0200826,1,0.9207,123.1528,0.3163,F-TIDAL BAR
0.230454,0,0,14.693,0.252268,0.9,2.65,0.0200821,1,0.9135,123.1562,0.3168,F-TIDAL BAR
0.228805,0,0,28.3324,0.258413,0.9,2.65,0.0200816,1,0.8854,123.1596,0.2906,F-TIDAL BAR
0.22893,0,0,34.7608,0.259362,0.9,2.65,0.0200812,1,0.8827,123.163,0.2815,F-TIDAL BAR
0.236668,0,0,25.8435,0.259111,0.9,2.65,0.0200807,1,0.9134,123.1664,0.2956,F-TIDAL BAR
0.23545,0,0,36.6724,0.26104,0.9,2.65,0.0200802,1,0.902,123.1698,0.2804,F-TIDAL BAR
0.231881,0,0,39.1709,0.262646,0.9,2.65,0.0200797,1,0.8829,123.1732,0.2787,F-TIDAL BAR
0.234541,0,0,38.8228,0.259058,0.9,2.65,0.0200793,1,0.9054,123.1766,0.2759,F-TIDAL BAR
0.238348,0,0,57.3845,0.25714,0.9,2.65,0.0200788,1,0.9269,123.18,0.2554,F-TIDAL BAR
0.235707,0,0,20.3123,0.258656,0.9,2.65,0.0200783,1,0.9113,123.1834,0.3068,F-TIDAL BAR
0.237733,0,0,3.5443,0.253769,0.9,2.65,0.0200779,1,0.9368,123.1868,0.3867,F-TIDAL BAR
0.238977,0,0,2.5447,0.246226,0.9,2.65,0.0200774,1,0.9706,123.1902,0.396,F-TIDAL BAR
0.239529,0,0,3.5129,0.245683,0.9,2.65,0.0200769,1,0.975,123.1936,0.38,F-TIDAL BAR
0.241564,0,0,4.4714,0.249128,0.9,2.65,0.0200764,1,0.9696,123.197,0.3714,F-TIDAL BAR
0.237717,0,0,4.575,0.237717,0.9,2.65,0.020076,1,1,123.2004,0.3601,F-TIDAL BAR
0.227455,0,0,11.7022,0.235432,0.9,2.65,0.0200755,1,0.9661,123.2038,0.3128,F-TIDAL BAR
0.221858,0,0,12.2988,0.241296,0.9,2.65,0.020075,1,0.9194,123.2072,0.3156,F-TIDAL BAR
0.213023,0,0,8.8974,0.233707,0.9,2.65,0.0200746,1,0.9115,123.2106,0.3245,F-TIDAL BAR
0.201236,0,0,6.6812,0.214303,0.9,2.65,0.0200741,1,0.939,123.214,0.3211,F-TIDAL BAR
0.204659,0,0,5.4499,0.206296,0.9,2.65,0.0200736,1,0.9921,123.2174,0.3238,F-TIDAL BAR
0.20923,0,0,4.8717,0.213705,0.9,2.65,0.0200731,1,0.9791,123.2208,0.3358,F-TIDAL BAR
0.217608,0,0,2.1338,0.228563,0.9,2.65,0.0200727,1,0.9521,123.2242,0.3888,F-TIDAL BAR
0.217063,0,0,2.4115,0.225118,0.9,2.65,0.0200722,1,0.9642,123.2276,0.3799,F-TIDAL BAR
0.217679,0,0,1.6423,0.227703,0.9,2.65,0.0200717,1,0.956,123.231,0.4007,F-TIDAL BAR
0.206516,0,0,0.7402,0.209159,0.9,2.65,0.0200712,1,0.9874,123.2344,0.4227,F-TIDAL BAR
0.202865,0,0,0.5799,0.202865,0.9,2.65,0.0200708,1,1,123.2378,0.4288,F-TIDAL BAR
0.216554,0,0,0.6019,0.216554,0.9,2.65,0.0200703,1,1,123.2412,0.4392,F-TIDAL BAR
0.211435,0,0,0.581,0.211435,0.9,2.65,0.0200698,1,1,123.2446,0.4364,F-TIDAL BAR
0.211429,0,0,0.2366,0.211429,0.9,2.65,0.0200694,1,1,123.248,0.4797,F-TIDAL BAR
