UWI,START_DATE,OIL,GAS,WATER
TF695,01-NOV-88,71683,45734,1100
BR380,01-FEB-92,16754,8916,123
YP821,01-JUN-98,16666,11063,253
CC504,01-DEC-10,51189,30866,12870
ON506,01-FEB-11,31871,27469,3569
TR455,01-MAR-14,26531,23916,7157
TF740,01-MAR-15,0,0,0
CC462,01-JUL-15,0,0,0
RK596,01-DEC-15,36119,30530,3249
ON308,01-MAY-15,48419,33937,6396
TF454,01-AUG-16,41322,39383,5
TF267,01-OCT-16,0,0,0
TR543,01-APR-16,45166,28769,0
YP467,01-JUL-16,0,0,0
RK789,01-AUG-16,46117,30550,4976
ON848,01-NOV-16,65508,54875,0
BR832,01-JUL-16,23143,14094,1219
AB513,01-SEP-16,0,0,0
AB424,01-OCT-16,34506,14099,12201
AB661,01-OCT-17,16452,16243,42343
ON469,01-SEP-17,20636,18000,4962
ON848,01-JUL-17,57282,46571,5620
YP805,01-MAR-17,27334,23115,0
AB424,01-FEB-17,32240,15390,8981
AB320,01-MAR-17,35317,41998,0
RK854,01-OCT-15,19799,22256,37289
DS546,01-FEB-15,35585,32604,11
YP549,01-DEC-03,38341,36664,25
TF359,01-FEB-02,6940,7343,2380
RK113,01-AUG-07,31927,31092,4636
CC142,01-AUG-07,12773,7039,0
CC482,01-DEC-12,5110,5405,1072
YP220,01-JUL-91,59982,34845,0
YP552,01-APR-91,76480,55228,2443
TR331,01-FEB-90,65010,38031,0
CC495,01-DEC-98,56300,48935,0
TR729,01-SEP-04,44811,11189,4732
ON575,01-MAY-11,48599,25654,120
YP785,01-APR-13,4,1,0
TR131,01-FEB-15,36294,32718,0
RK113,01-AUG-94,15739,10724,369
AB735,01-APR-98,59538,42304,3447
DS416,01-MAY-87,35452,17696,182
BR312,01-MAR-85,8561,4725,798
BR219,01-MAY-99,41806,25777,0
RK375,01-JUN-03,37327,17455,0
BR477,01-APR-05,22130,12613,15
BR264,01-AUG-06,49737,82553,983
YP768,01-MAR-06,33997,7069,4492
RK301,01-JAN-08,53484,33748,566
ON231,01-FEB-13,22621,16977,0
AB735,01-JUL-96,63786,37414,3524
TF172,01-AUG-86,36888,19449,0
TF695,01-FEB-93,33224,25501,0
CC310,01-NOV-94,54257,35927,4627
YP534,01-FEB-91,11343,5236,2735
TR331,01-NOV-03,10550,10064,43
ON506,01-JUL-07,20234,26464,34
RK301,01-MAR-13,80380,67518,885
BR264,01-FEB-15,0,0,0
RK171,01-MAR-15,46801,58236,1545
RK113,01-FEB-94,23125,9332,397
ON397,01-FEB-96,31185,20521,377
RK345,01-AUG-96,95826,67718,5295
BR710,01-DEC-77,193674,169260,0
YP534,01-FEB-84,791,466,0
CC479,01-MAY-89,46741,33578,17
CC479,01-OCT-89,46302,28798,1141
RK403,01-DEC-07,59336,36646,12929
ON848,01-JAN-06,66647,42358,320
TF611,01-NOV-11,9127,2306,0
TF407,01-OCT-13,35809,17797,818
TR843,01-JUL-92,48937,48820,326
YP412,01-JAN-93,53398,45143,0
YP471,01-MAR-95,55196,47920,0
ON231,01-JUL-94,34271,38555,247
YP412,01-JUL-08,32932,35407,42
RK153,01-JUN-10,66447,66086,0
ON316,01-DEC-06,49591,25370,48
RK302,01-DEC-15,40373,25207,2514
TR382,01-NOV-98,31779,23100,0
ON369,01-JAN-85,149080,125000,0
RK361,01-MAY-98,44144,39431,102
DS582,01-JUL-90,12401,8260,498
TF335,01-JUN-01,39700,36862,5169
BR772,01-SEP-07,48237,10340,135
BR430,01-FEB-01,15400,11703,2596
RK153,01-APR-10,62278,50558,0
TR455,01-SEP-92,26075,30562,205
ON397,01-SEP-80,74183,88000,0
AB590,01-OCT-95,31991,26596,706
CC142,01-SEP-08,81736,52226,205
ON804,01-JUL-08,61586,30716,3183
AB540,01-SEP-12,27565,13550,932
DS441,01-JAN-15,0,0,0
BR836,01-MAR-86,106215,57600,0
CC782,01-FEB-77,363318,349770,0
ON120,01-DEC-90,95279,78109,0
ON397,01-MAY-94,54962,40414,909
YP220,01-NOV-87,58598,56157,0
ON369,01-MAY-79,185083,221760,0
BR151,01-SEP-01,27187,20985,6235
TR701,01-JUL-03,27844,26832,5453
DS607,01-AUG-07,26679,14870,666
DS546,01-MAR-06,11373,6730,11
CC504,01-NOV-10,65387,52789,23677
RK345,01-NOV-93,86206,84667,1428
AB590,01-DEC-90,45967,32240,0
RK403,01-AUG-99,25341,14063,866
AB460,01-APR-97,55216,44078,0
DS241,01-DEC-00,62764,26263,57
ON804,01-JUL-08,65967,45278,2802
BR264,01-AUG-07,48358,28603,801
RK514,01-JAN-08,56801,31613,3270
DS652,01-DEC-09,49963,50687,12496
TF585,01-MAY-11,32378,23114,339
ON442,01-JAN-12,22633,17690,28
DS698,01-FEB-85,70605,34452,170
ON397,01-NOV-94,45156,29932,810
DS234,01-APR-98,33435,36544,0
YP737,01-NOV-06,36185,32018,49
AB590,01-DEC-85,7978,4962,0
YP181,01-JUN-90,73214,39867,0
AB742,01-MAR-75,454557,383180,0
RK345,01-JUN-79,631169,463000,0
TF611,01-JUL-95,42950,30430,269
CC669,01-AUG-02,30193,15593,2510
TF850,01-NOV-01,24758,18576,0
CC865,01-JUL-06,39225,44425,25208
YP714,01-MAR-09,54093,35931,0
YP203,01-NOV-10,56594,31196,701
RK153,01-DEC-10,79316,60213,212
CC142,01-MAR-11,87258,67339,0
RK301,01-MAY-12,40103,18935,733
YP737,01-JUN-12,47802,52809,3482
TF149,01-JUN-89,71384,45067,90
ON469,01-FEB-17,29602,27617,5647
ON575,01-MAY-17,46570,32787,0
TF143,01-APR-18,40008,30066,15591
DS558,01-FEB-18,0,0,0
RK453,01-FEB-18,1765,1390,270
AB323,01-APR-18,36260,25164,1870
RK403,01-JAN-15,0,0,0
TR274,01-JUN-16,44450,26667,7
CC252,01-FEB-16,13850,6447,8165
CC142,01-SEP-17,32449,39916,612
CC872,01-MAR-17,24283,18820,0
DS582,01-AUG-16,34655,40310,29547
CC766,01-MAR-15,39531,21538,58355
AB295,01-APR-15,22626,11840,38
ON469,01-NOV-15,44719,34865,2717
TR658,01-JUL-17,40323,34470,0
CC374,01-JUN-17,20939,35680,13919
CC435,01-APR-18,36797,26176,1610
CC462,01-JUN-18,0,0,0
TR135,01-MAR-17,0,0,0
AB856,01-AUG-16,43054,33015,1729
CC653,01-JUN-18,0,0,0
YP768,01-FEB-16,5505,1684,545
AB402,01-MAY-18,19410,13737,773
RK596,01-MAR-17,43443,21982,10408
TR758,01-JUN-16,46381,22703,29897
DS531,01-SEP-17,62653,48458,677
TF846,01-JUN-16,29692,19200,12592
ON425,01-JUN-18,29561,25860,16
TR808,01-JUL-16,50381,29776,6
AB424,01-NOV-16,17462,6568,6035
ON804,01-NOV-17,0,0,0
AB625,01-JUN-16,42358,34380,2134
BR835,01-APR-17,40922,19631,0
DS441,01-JAN-17,0,0,0
ON804,01-JUN-16,32220,23799,6705
ON571,01-JUL-16,35662,17153,0
YP174,01-MAY-15,0,0,0
TR808,01-APR-16,40180,28116,0
DS186,01-OCT-16,48029,32381,0
ON397,01-MAY-16,0,0,0
DS884,01-SEP-16,0,0,0
CC142,01-JAN-18,35360,34872,1017
BR164,01-NOV-15,8251,5090,5561
TR797,01-DEC-15,0,0,0
AB388,01-OCT-16,34109,36667,18340
ON231,01-DEC-16,0,0,0
BR317,01-JAN-17,37045,34499,207
TR665,01-MAY-16,42492,30961,413
DS428,01-APR-17,40335,33692,1416
YP355,01-JUL-17,25823,22682,7433
BR704,01-SEP-15,0,0,0
BR763,01-DEC-16,0,0,0
ON820,01-SEP-17,33065,37499,38586
DS780,01-FEB-18,20280,20964,0
YP805,01-DEC-17,35789,31720,0
DS186,01-AUG-17,39660,25155,1802
TF850,01-DEC-04,24621,11466,447
RK514,01-FEB-90,59158,32253,0
TF850,01-APR-98,32710,29924,184
RK403,01-AUG-90,40123,31452,0
TF335,01-JUL-00,95415,61702,1837
YP373,01-JUL-00,38178,31802,12963
AB257,01-SEP-04,18250,6063,2823
AB257,01-APR-07,14354,1611,15162
RK403,01-MAR-93,86671,77655,0
RK403,01-SEP-05,18653,4496,3458
RK403,01-SEP-92,54424,42286,30
BR819,01-JUL-93,24365,15423,1193
BR819,01-AUG-86,43721,27110,0
BR819,01-FEB-89,18040,9381,0
DS652,01-APR-89,25161,10061,0
DS652,01-MAR-97,30578,26664,0
TR387,01-NOV-04,48897,36371,147
AB742,01-SEP-99,24685,21700,17222
ON316,01-JUL-05,56616,51562,0
YP181,01-JAN-86,45207,30130,0
RK153,01-OCT-99,40690,31921,1193
YP181,01-JAN-92,110557,87537,2313
DS698,01-DEC-00,41453,28589,0
BR710,01-JUL-05,37387,9868,0
TF695,01-DEC-03,40943,36268,27
ON369,01-MAR-94,32706,26937,70
TF267,01-MAR-86,14149,9468,0
ON369,01-NOV-96,34100,32600,459
TF359,01-JUN-96,28353,15544,1090
CC504,01-JUL-90,35064,26952,0
CC782,01-MAY-91,36443,42725,338
TF359,01-JUN-87,82332,37449,74
TF359,01-DEC-96,25033,19068,8776
DS241,01-AUG-01,68410,65295,0
CC782,01-MAR-11,79039,60234,5683
DS241,01-AUG-09,43772,47247,0
DS241,01-APR-10,54586,67934,159
RK345,01-OCT-88,114793,108291,0
DS241,01-NOV-02,57118,62811,0
DS241,01-MAR-12,37316,7229,8379
YP467,01-SEP-96,10340,7507,333
AB460,01-JAN-94,90638,97710,0
YP577,01-NOV-00,11038,3890,4479
YP577,01-JAN-05,7971,943,1159
CC653,01-JAN-91,23191,14140,2592
CC310,01-AUG-84,32228,25937,0
CC310,01-APR-85,88913,45367,0
TF770,01-DEC-04,34386,22716,0
TF719,01-SEP-06,53291,42195,1711
ON506,01-APR-89,60373,46048,0
BR710,01-MAY-80,140457,114390,0
DS652,01-AUG-82,314936,231540,0
TF172,01-MAY-90,36016,23676,0
DS698,01-DEC-89,41345,37970,0
TF695,01-SEP-84,56535,52950,0
TR811,01-SEP-08,71685,49053,1687
BR151,01-MAY-00,29161,31175,19001
CC782,01-AUG-07,19242,20534,212
DS496,01-FEB-09,3988,449,856
TR507,01-DEC-11,376,196,457
TF143,01-OCT-99,36297,30163,222
BR772,01-APR-86,47989,26967,0
ON369,01-FEB-00,74800,48742,5070
YP714,01-DEC-86,24799,15592,0
YP714,01-MAY-87,8261,5384,0
DS241,01-OCT-07,41900,35914,163
CC565,01-JUL-13,81359,63350,6001
TR235,01-JAN-14,50404,44857,3703
CC154,01-AUG-90,45669,27356,175
YP577,01-JAN-87,44459,31141,0
RK361,01-JUL-88,23650,10667,19
TF267,01-MAY-05,40163,34166,4520
ON804,01-MAY-12,75301,53847,3678
TF222,01-MAR-13,14884,41064,5292
DS698,01-JAN-78,303221,294800,0
RK153,01-MAY-91,61558,53257,0
RK114,01-SEP-99,62919,60981,71
TR729,01-APR-05,34240,13565,1126
CC565,01-MAY-05,36869,27028,46
TF695,01-SEP-90,49792,39010,46
DS773,01-DEC-94,13278,7179,0
AB540,01-JUN-05,27278,26827,0
TR694,01-MAY-11,35968,18096,6926
CC669,01-AUG-12,18309,10722,3409
TR235,01-OCT-14,47955,56568,7111
CC782,01-OCT-94,57555,68247,910
YP552,01-MAY-92,43393,37543,2241
YP577,01-DEC-84,71847,61371,0
TR387,01-APR-99,11819,8712,71
YP821,01-JUN-97,4717,5164,278
ON820,01-SEP-85,75682,38760,1604
TF642,01-JAN-04,50270,22378,100
YP676,01-DEC-81,28943,18270,0
TF695,01-FEB-89,16382,11155,397
TF149,01-JUL-93,77321,77665,18
TR455,01-APR-88,34042,20190,0
CC782,01-MAR-85,56358,32026,0
ON765,01-MAY-96,112399,63022,0
YP647,01-MAY-02,30249,46785,1201
TF143,01-DEC-17,47552,37254,22241
YP693,01-NOV-16,0,0,0
BR763,01-SEP-17,0,0,0
DS428,01-JUL-17,35937,34919,301
ON563,01-MAY-18,0,0,0
AB879,01-MAY-18,10896,10886,0
RK302,01-FEB-16,32942,15680,0
DS773,01-MAY-16,21179,7511,0
ON893,01-FEB-16,13196,9738,6090
YP570,01-JUN-15,33199,76865,35737
BR497,01-DEC-15,23195,23607,0
ON848,01-JUL-15,70756,59372,0
CC643,01-JUN-17,32449,36397,44950
DS105,01-MAR-17,23870,15172,11941
DS441,01-NOV-17,0,0,0
YP220,01-MAR-18,17139,21205,14434
DS525,01-MAR-18,27449,15578,79
TF566,01-APR-18,38186,33679,21414
AB559,01-FEB-16,0,0,0
TR753,01-FEB-16,13643,9001,201
ON425,01-JUN-16,26400,22106,2
BR554,01-APR-16,2515,15503,44209
DS441,01-JUN-18,0,0,0
ON180,01-OCT-15,39078,28609,0
TF149,01-MAY-15,51686,32291,0
BR317,01-OCT-16,47741,44285,61
AB295,01-DEC-16,23462,13177,62
AB856,01-APR-18,38365,26358,7483
BR763,01-FEB-17,0,0,0
AB590,01-MAR-17,42165,31220,0
ON765,01-APR-15,41172,29158,258
ON506,01-NOV-16,0,0,0
BR554,01-MAY-16,2758,8025,30767
AB540,01-FEB-16,15248,9154,4600
AB513,01-AUG-17,0,0,0
TR336,01-APR-18,30259,31470,2981
YP203,01-JUN-17,52444,59014,15728
CC142,01-JUN-17,45725,38440,0
DS186,01-AUG-16,54301,27612,0
BR317,01-SEP-17,34983,31984,202
BR159,01-APR-18,30175,22094,23157
BR601,01-APR-17,0,0,0
TR418,01-MAY-15,0,0,0
TR507,01-MAR-17,37277,36999,35467
RK256,01-MAY-18,60145,68277,0
DS292,01-MAR-17,43557,22154,48
AB735,01-JAN-17,35584,30689,0
RK403,01-AUG-15,0,0,0
RK539,01-DEC-91,57662,47704,0
CC310,01-DEC-87,37257,20077,0
ON120,01-AUG-88,41450,32836,85
RK539,01-JUL-95,38066,38295,0
TF611,01-SEP-99,47763,33755,0
TF611,01-NOV-10,58463,34747,109
TR507,01-APR-10,21492,25586,25534
DS150,01-MAY-07,21403,21968,1520
TF222,01-APR-04,35887,26232,912
DS546,01-APR-07,35886,16453,0
AB456,01-JUL-04,28664,34154,0
BR477,01-AUG-09,28886,7393,2916
CC565,01-FEB-13,31689,21616,234
AB456,01-APR-12,43793,31339,4554
RK738,01-JUL-14,30092,20709,7314
TF719,01-NOV-05,72109,48411,1323
AB424,01-SEP-14,28359,19118,12592
AB119,01-FEB-06,24804,19559,541
AB295,01-JUN-10,78551,44398,0
CC142,01-OCT-08,21514,17334,51
TF339,01-JUL-08,88445,86450,0
RK747,01-JAN-09,21307,21130,2665
BR554,01-FEB-04,44098,25589,15
TR811,01-SEP-10,47509,38857,1160
TF642,01-JAN-07,22780,11659,327
ON848,01-MAY-03,34289,37149,0
TR135,01-NOV-08,38745,22512,369
TR694,01-FEB-14,22407,19948,9561
YP471,01-MAR-99,52804,36395,0
ON575,01-JAN-05,44462,12455,1048
CC872,01-JUN-05,60292,87635,185
TR336,01-MAY-08,33144,25646,6199
CC872,01-MAY-14,28535,19484,0
RK301,01-OCT-89,103917,107401,0
AB344,01-JAN-89,18697,11409,0
TR336,01-JUL-09,47851,37425,6671
YP821,01-OCT-03,63286,41827,7396
TR382,01-NOV-91,22590,19141,0
AB735,01-NOV-97,76840,55762,2533
RK514,01-DEC-94,120338,104572,0
DS378,01-AUG-05,31891,32921,4742
CC479,01-JAN-94,54740,48164,5784
TR336,01-APR-87,47363,35000,0
ON231,01-JUN-97,42079,35522,190
TR336,01-APR-99,42089,44427,3118
YP220,01-SEP-03,58283,47175,8276
TR331,01-DEC-12,28113,16963,0
TR382,01-DEC-10,63355,63609,176
TR382,01-FEB-12,24334,41341,354
RK301,01-SEP-87,88558,70802,0
AB560,01-DEC-87,26452,13619,59
BR430,01-FEB-91,44592,19503,0
TR400,01-APR-14,40857,32379,4787
TR455,01-MAR-12,46527,43054,7460
TR382,01-JUL-89,47470,49608,5
YP220,01-JUN-92,50918,34987,0
ON231,01-JAN-91,85296,67810,0
TF149,01-SEP-86,31068,19133,0
DS773,01-JAN-13,74866,100218,289
DS773,01-OCT-87,31631,21816,6
ON804,01-JUN-98,71835,45641,0
AB560,01-JAN-10,55119,58735,0
TR382,01-JUN-10,63309,116206,949
BR219,01-MAR-94,95827,82126,0
BR264,01-SEP-05,50129,57559,141
ON575,01-OCT-95,89343,77906,0
TF585,01-AUG-14,48604,32241,0
CC495,01-AUG-05,25155,10837,32
YP714,01-FEB-91,92098,57368,0
CC479,01-SEP-87,68241,38128,598
BR836,01-MAR-92,83189,69280,48
YP552,01-AUG-01,22022,26314,13992
TR235,01-APR-96,88820,80501,257
ON506,01-JUN-14,33451,31801,2908
TR235,01-OCT-07,13682,9431,186
TF177,01-OCT-13,35942,15653,655
DS496,01-NOV-04,44223,18762,0
YP229,01-OCT-12,45705,25963,17
TF850,01-FEB-91,10431,10320,0
CC154,01-MAY-90,135476,84280,521
YP785,01-JUL-11,35749,14301,7702
ON417,01-NOV-08,5467,6428,99
TR418,01-MAY-11,22355,17884,389
BR772,01-MAY-91,76041,42441,0
TR758,01-DEC-03,38822,33573,664
TR516,01-JAN-89,6984,5727,0
AB388,01-FEB-05,33706,26053,144
DS441,01-MAR-10,32305,17711,0
RK450,01-FEB-10,39641,22890,1044
ON308,01-JUN-03,44240,33979,98
YP174,01-AUG-08,34374,23781,5368
CC653,01-NOV-84,37116,23663,715
AB494,01-NOV-75,707676,641480,0
AB257,01-AUG-77,11072,7600,0
ON397,01-SEP-77,384448,260620,0
YP552,01-NOV-87,14444,9427,0
ON893,01-DEC-91,82906,56944,414
TF267,01-FEB-77,237622,207760,0
TR387,01-MAR-87,6284,5182,0
CC636,01-APR-86,41897,33120,0
TF267,01-MAR-82,98724,73960,121
CC464,01-AUG-94,33300,29390,6286
CC636,01-JAN-91,47503,32612,772
CC398,01-AUG-88,21662,11877,0
CC398,01-MAR-85,24498,19710,0
TF740,01-NOV-80,350655,328320,0
RK345,01-JAN-85,221419,191490,0
CC482,01-JUL-84,26794,22173,67
ON369,01-OCT-76,124374,99000,0
RK302,01-FEB-17,32552,22795,528
ON506,01-MAR-16,19620,8751,2899
BR440,01-MAR-18,25997,19983,2128
ON574,01-MAY-18,29388,36671,0
YP220,01-MAY-15,0,0,0
TF566,01-JAN-18,31717,25875,14605
BR554,01-AUG-16,5264,22200,60023
CC627,01-MAR-18,12830,12648,3845
YP655,01-MAY-15,75286,69795,7714
TF407,01-MAR-16,24136,12656,73
TF262,01-JUN-18,37515,28314,948
RK864,01-AUG-17,42400,33139,0
TF695,01-JAN-16,44635,19413,0
DS525,01-JUN-18,42745,41939,6067
BR817,01-JUN-18,35782,29678,2220
AB257,01-MAR-17,25485,24835,46139
YP676,01-JAN-16,14447,6778,52659
TR393,01-JAN-16,48921,38698,0
DS684,01-JUN-16,41343,23876,16
CC669,01-AUG-16,0,0,0
AB838,01-FEB-16,6808,6653,6022
AB879,01-DEC-15,12568,9947,269
BR430,01-JUN-17,41504,32249,711
TF850,01-APR-88,31946,17089,11
TF143,01-APR-93,95601,63851,216
TF143,01-AUG-96,107910,79735,345
CC669,01-NOV-99,79332,40800,0
CC669,01-DEC-00,38633,17166,0
TF335,01-NOV-95,111931,82545,0
RK403,01-SEP-91,81893,39349,0
CC636,01-DEC-01,36231,24490,0
CC636,01-DEC-13,5780,4215,4313
YP676,01-MAR-95,631,414,0
TF740,01-MAY-98,56837,37847,325
DS652,01-JUN-89,32537,19172,0
AB388,01-APR-89,53038,37694,0
RK153,01-JUN-02,79997,64891,4
YP181,01-SEP-04,40621,35228,50
TR387,01-DEC-01,854,591,46
RK153,01-OCT-01,33028,20106,35
YP181,01-APR-07,22446,11532,5786
ON316,01-FEB-92,106802,82741,28
AB742,01-JAN-03,414,159,959
ON727,01-MAY-14,23080,40172,17004
ON316,01-DEC-09,28478,19737,0
RK153,01-JUN-92,34249,26196,415
CC482,01-JAN-06,34480,25866,786
AB388,01-SEP-86,93334,48941,0
AB388,01-DEC-92,48627,34559,0
AB388,01-AUG-98,84419,42210,9524
AB388,01-APR-85,107227,62072,0
DS698,01-MAR-01,67156,77012,0
ON369,01-NOV-86,13616,8406,0
TF267,01-AUG-91,10443,9990,0
CC504,01-AUG-09,49872,39626,1546
TF267,01-JUL-93,4907,3177,0
CC782,01-MAY-92,45754,39718,93
DS241,01-MAY-90,45923,26099,0
DS241,01-FEB-92,81473,54179,28
TF267,01-MAR-86,13423,6263,0
DS241,01-AUG-03,44199,30284,0
TF267,01-JUN-90,28000,20409,0
TF267,01-JUL-94,29964,18321,0
DS698,01-MAR-94,18898,8343,287
TF267,01-AUG-13,43076,33283,372
CC782,01-OCT-98,34240,16532,2379
TF695,01-APR-98,77137,44894,0
DS698,01-NOV-92,21570,17084,77
AB460,01-JUL-01,792,616,0
BR835,01-MAY-02,34024,33697,390
ON820,01-FEB-98,43454,32477,131
CC653,01-MAY-98,18350,9872,110
AB590,01-OCT-86,6303,3860,0
ON120,01-JAN-90,112106,61156,0
RK539,01-MAR-99,31452,22067,643
TF611,01-JUN-93,54388,40355,346
ON120,01-MAY-10,49677,41447,374
CC310,01-AUG-00,36806,28821,14412
ON120,01-JAN-94,133456,94596,0
TF573,01-APR-03,23707,7037,10724
RK114,01-OCT-03,73144,72336,5001
TF277,01-MAR-07,33765,10584,82
TR107,01-SEP-08,49655,33088,494
TR729,01-MAR-08,41780,18359,41
BR273,01-SEP-07,34723,34780,154
TF277,01-SEP-12,31524,11312,0
TR797,01-APR-11,67507,61123,5024
TF277,01-OCT-06,49246,45058,6756
TF277,01-MAY-09,6202,3973,336
AB456,01-SEP-07,27282,20975,59
RK789,01-MAY-11,37279,26331,764
RK738,01-DEC-08,26801,14639,0
BR477,01-JUL-14,38009,29645,3000
AB456,01-JUL-05,40411,53154,2036
TF719,01-SEP-08,28800,20023,702
TF719,01-JAN-09,29404,20068,922
AB424,01-APR-05,25716,9825,826
CC565,01-NOV-11,92885,86276,3314
AB119,01-MAY-06,27835,24957,353
RK794,01-NOV-11,25264,21885,11716
ON236,01-NOV-14,16442,9933,16134
DS263,01-DEC-05,28587,13272,25
AB119,01-SEP-04,65711,45413,85
ON333,01-APR-11,34338,10857,2088
ON848,01-MAR-11,69613,78712,104
AB295,01-OCT-13,66538,54275,0
DS689,01-JUN-06,20145,15966,41
YP549,01-JAN-03,55086,33434,1643
CC374,01-JUN-04,25540,14045,0
YP549,01-DEC-09,82905,74376,2094
ON369,01-APR-79,289340,222480,0
RK453,01-FEB-09,6552,2289,0
RK453,01-SEP-10,42665,32046,0
YP493,01-JUL-14,40136,32654,0
RK302,01-APR-14,37642,15417,3444
AB323,01-SEP-14,48688,28804,0
DS287,01-JUN-14,24951,10201,0
CC649,01-NOV-10,44340,31109,1600
RK453,01-AUG-17,44590,35158,7265
TR507,01-SEP-15,37249,31398,70546
CC462,01-MAY-15,0,0,0
TF277,01-NOV-15,57638,40776,4804
TR548,01-NOV-15,37138,23584,692
ON663,01-APR-15,0,0,0
ON663,01-NOV-15,0,0,0
CC643,01-FEB-15,16710,9634,10849
BR430,01-JAN-15,36999,20178,0
TF509,01-DEC-15,57444,39146,0
ON236,01-DEC-15,15586,8715,22228
TF407,01-APR-94,84540,56636,19
AB119,01-JAN-06,27361,19563,27
ON848,01-APR-06,75174,27315,0
TR843,01-JAN-06,38970,32889,11398
RK453,01-OCT-10,50050,27229,0
ON519,01-DEC-12,62024,29137,0
CC504,01-SEP-92,79105,62789,22688
AB388,01-MAR-85,44588,31556,0
CC782,01-JAN-86,52130,25459,850
TR791,01-APR-92,26132,23862,0
BR433,01-SEP-08,31311,14913,0
BR312,01-FEB-08,18295,37540,57417
YP655,01-FEB-06,44645,24832,0
BR497,01-JUN-15,28327,20247,0
TF740,01-SEP-91,70250,58010,0
DS241,01-JAN-92,64669,64442,5
TR400,01-OCT-86,30497,24599,0
CC504,01-DEC-92,69215,63001,1900
TF740,01-JUL-87,65915,43305,0
ON506,01-JUL-88,48000,37120,5
BR835,01-FEB-99,26043,22457,102
TR843,01-AUG-86,26716,20420,0
TF407,01-OCT-96,99037,79661,100
TF695,01-JUL-01,40982,32884,7538
YP714,01-FEB-00,30223,21537,84
BR819,01-FEB-00,27156,18221,1998
BR772,01-APR-88,34372,25182,0
RK403,01-JAN-95,125428,61014,0
YP821,01-NOV-92,24856,26778,1563
CC504,01-APR-98,48942,39101,0
RK114,01-JAN-88,30367,24744,311
RK539,01-JAN-90,91127,56163,0
DS698,01-AUG-86,25038,13795,0
TR516,01-APR-95,36695,32075,86
ON575,01-SEP-93,56795,55390,224
ON765,01-JAN-95,77953,53070,0
BR832,01-JUN-08,44127,51068,65
ON727,01-APR-86,33689,25353,936
YP821,01-JUL-88,53132,32192,0
ON397,01-AUG-85,42271,24690,761
BR772,01-OCT-97,68522,54702,0
DS378,01-MAR-95,39241,27253,6031
DS887,01-FEB-04,26397,9484,73
TR135,01-JUN-05,33627,15158,22
BR832,01-APR-10,69111,53276,1132
TR855,01-FEB-13,19060,19862,6603
CC504,01-NOV-12,55082,29788,44464
TF335,01-JAN-99,103234,80491,2372
DS652,01-JUN-94,34962,29051,0
DS234,01-APR-88,11821,6807,44
TF172,01-AUG-89,41308,24072,109
ON231,01-MAR-93,38999,30734,70
YP471,01-JAN-03,6761,3534,15
YP471,01-SEP-03,7039,2958,0
RK318,01-JUL-07,76124,53417,448
CC653,01-JAN-12,6839,11632,23765
TF172,01-NOV-11,40868,29048,307
BR312,01-NOV-90,61681,34645,0
CC310,01-JUL-85,79957,53466,0
RK514,01-OCT-88,12719,6374,0
CC782,01-SEP-11,49530,49352,5409
RK153,01-SEP-94,31230,28780,0
CC883,01-MAY-99,14756,11512,0
BR710,01-AUG-81,100214,64800,0
TF740,01-MAR-78,254775,295260,0
TF573,01-JUL-03,9464,3923,2988
RK128,01-OCT-02,29715,18275,0
AB560,01-SEP-09,35843,59973,622
DS161,01-JUN-11,23589,14945,643
TF566,01-MAY-15,0,0,0
TF740,01-APR-93,59184,50724,266
YP181,01-OCT-85,47570,36139,0
AB735,01-OCT-97,47495,32175,2774
TF149,01-APR-90,49925,24726,55
YP714,01-JUL-93,59086,42362,0
CC435,01-APR-99,52826,38210,0
TR762,01-JUL-04,45813,8192,0
RK171,01-OCT-04,50092,21149,501
DS241,01-DEC-04,59449,37987,247
BR554,01-OCT-10,4910,535,4227
DS780,01-MAY-14,78116,55552,487
CC142,01-MAY-13,42476,48327,3950
DS150,01-MAY-13,23707,13588,1553
CC627,01-SEP-14,62279,54821,9670
CC464,01-NOV-85,49566,36705,0
ON120,01-AUG-87,117810,124413,1380
DS607,01-MAY-11,30777,15033,1657
AB838,01-MAR-07,81461,68878,0
YP655,01-JUN-04,46064,11908,0
RK171,01-FEB-06,31086,17741,611
DS884,01-NOV-03,15974,7345,386
RK171,01-JUL-10,39200,20446,142
BR554,01-AUG-04,57767,69639,26234
BR554,01-SEP-04,41057,36696,18961
AB735,01-JUN-99,34287,32342,2573
BR832,01-MAY-13,34666,29191,2140
ON765,01-JUL-88,36083,18253,46
TR336,01-JUN-97,104090,89002,7586
TR336,01-JUN-02,65098,38349,20646
ON804,01-JAN-05,46753,56115,169
YP471,01-DEC-04,9927,13015,0
CC479,01-FEB-01,8289,6419,0
RK301,01-SEP-91,46091,40277,0
TR331,01-FEB-95,25568,19039,0
ON765,01-DEC-00,54803,26675,0
DS378,01-DEC-95,19505,21406,2859
CC479,01-FEB-87,21288,15178,0
ON765,01-OCT-06,55397,22598,940
ON231,01-FEB-90,92693,50890,0
YP714,01-JAN-12,30300,17826,0
CC479,01-JUL-92,43698,47695,623
YP220,01-JAN-92,80733,55547,0
ON765,01-SEP-11,33796,29649,0
ON575,01-AUG-07,4955,2633,148
TR516,01-NOV-86,98356,46406,0
AB344,01-AUG-05,15028,19638,0
TR400,01-NOV-01,41175,33714,262
TR382,01-MAR-03,46116,27996,3822
